"ts";"lat";"lon";"alt";"hdg";"spd";"LOD"
"2017-02-03 11:19:11.000000";"37.4294";"-8.76765";"72";"155";"54.9";"1"
"2017-02-03 11:19:13.000000";"37.4291";"-8.7675";"73";"150";"53.3";"1"
"2017-02-03 11:19:15.000000";"37.4289";"-8.76731";"74";"143";"53";"0"
"2017-02-03 11:19:17.000000";"37.4287";"-8.76707";"76";"137";"56.7";"0"
"2017-02-03 11:19:19.000000";"37.4285";"-8.76681";"78";"134";"55.1";"1"
"2017-02-03 11:19:21.000000";"37.4283";"-8.76656";"81";"135";"50.5";"0"
"2017-02-03 11:19:23.000000";"37.4281";"-8.76637";"83";"147";"45.5";"0"
"2017-02-03 11:19:30.000000";"37.4273";"-8.76596";"87";"142";"34.3";"0"
"2017-02-03 11:19:32.000000";"37.4272";"-8.76592";"88";"166";"33.2";"0"
"2017-02-03 11:19:34.000000";"37.4271";"-8.76596";"89";"212";"32.7";"0"
"2017-02-03 11:19:36.000000";"37.4269";"-8.76611";"91";"231";"27.4";"0"
"2017-02-03 11:19:38.000000";"37.4268";"-8.76625";"92";"212";"24.1";"0"
"2017-02-03 11:19:40.000000";"37.4267";"-8.76631";"93";"183";"34.4";"0"
"2017-02-03 11:19:42.000000";"37.4265";"-8.76626";"93";"153";"35.1";"1"
"2017-02-03 11:19:44.000000";"37.4263";"-8.76612";"94";"143";"41.5";"0"
"2017-02-03 11:19:46.000000";"37.4262";"-8.76594";"94";"137";"41.4";"0"
"2017-02-03 11:19:48.000000";"37.426";"-8.76579";"95";"158";"45.6";"0"
"2017-02-03 11:19:50.000000";"37.4258";"-8.7657";"97";"164";"43.6";"0"
"2017-02-03 11:19:52.000000";"37.4255";"-8.76565";"97";"178";"44.2";"0"
"2017-02-03 11:19:54.000000";"37.4253";"-8.76565";"97";"186";"45.3";"0"
"2017-02-03 11:19:56.000000";"37.425";"-8.76572";"97";"195";"51.8";"0"
"2017-02-03 11:19:58.000000";"37.4248";"-8.7658";"97";"194";"57.3";"0"
"2017-02-03 11:20:00.000000";"37.4245";"-8.76592";"98";"201";"61.4";"0"
"2017-02-03 11:20:02.000000";"37.4242";"-8.76609";"98";"205";"63.5";"0"
"2017-02-03 11:20:03.000000";"37.4239";"-8.76627";"99";"206";"63.1";"0"
"2017-02-03 11:20:05.000000";"37.4236";"-8.76647";"100";"209";"64.5";"0"
"2017-02-03 11:20:07.000000";"37.4233";"-8.76669";"101";"210";"64.6";"0"
"2017-02-03 11:20:09.000000";"37.4231";"-8.76692";"102";"209";"67.8";"0"
"2017-02-03 11:20:11.000000";"37.4229";"-8.76703";"103";"209";"68.3";"0"
"2017-02-03 11:20:13.000000";"37.4226";"-8.76723";"104";"202";"67.1";"0"
"2017-02-03 11:20:15.000000";"37.4223";"-8.76733";"105";"188";"66.4";"0"
"2017-02-03 11:20:17.000000";"37.4219";"-8.76736";"105";"179";"66.7";"0"
"2017-02-03 11:20:19.000000";"37.4216";"-8.76732";"106";"169";"69.6";"0"
"2017-02-03 11:20:21.000000";"37.4212";"-8.76723";"107";"167";"72.9";"0"
"2017-02-03 11:20:23.000000";"37.4209";"-8.76713";"108";"167";"74.6";"0"
"2017-02-03 11:20:25.000000";"37.4205";"-8.76702";"107";"166";"74.9";"0"
"2017-02-03 11:20:27.000000";"37.4201";"-8.76691";"107";"167";"74.6";"0"
"2017-02-03 11:20:29.000000";"37.4198";"-8.76682";"108";"167";"72.8";"0"
"2017-02-03 11:20:31.000000";"37.4194";"-8.76672";"109";"167";"70";"0"
"2017-02-03 11:20:33.000000";"37.4191";"-8.76663";"109";"170";"68.5";"0"
"2017-02-03 11:20:35.000000";"37.4187";"-8.76658";"110";"178";"71.7";"0"
"2017-02-03 11:20:37.000000";"37.4184";"-8.76659";"109";"183";"76.7";"0"
"2017-02-03 11:20:39.000000";"37.418";"-8.76663";"109";"187";"77.4";"0"
"2017-02-03 11:20:41.000000";"37.4176";"-8.7667";"109";"187";"79.8";"0"
"2017-02-03 11:20:42.000000";"37.4174";"-8.76674";"110";"188";"80.4";"0"
"2017-02-03 11:20:51.000000";"37.4156";"-8.76706";"115";"186";"84.8";"0"
"2017-02-03 11:20:53.000000";"37.4152";"-8.76714";"117";"188";"84.6";"0"
"2017-02-03 11:20:55.000000";"37.4148";"-8.76722";"118";"187";"82.8";"0"
"2017-02-03 11:20:57.000000";"37.4144";"-8.76729";"119";"189";"81";"1"
"2017-02-03 11:20:59.000000";"37.4139";"-8.76737";"119";"188";"83.3";"1"
"2017-02-03 11:21:01.000000";"37.4135";"-8.76745";"119";"189";"82.3";"1"
"2017-02-03 11:21:03.000000";"37.4131";"-8.76752";"119";"189";"81.7";"1"
"2017-02-03 11:21:05.000000";"37.4127";"-8.76761";"117";"190";"78.6";"1"
"2017-02-03 11:21:06.000000";"37.4123";"-8.76768";"116";"188";"78.1";"1"
"2017-02-03 11:21:08.000000";"37.412";"-8.76774";"114";"187";"79.1";"1"
"2017-02-03 11:21:10.000000";"37.4116";"-8.7678";"113";"187";"78.3";"1"
"2017-02-03 11:21:12.000000";"37.4112";"-8.76787";"112";"187";"74.9";"1"
"2017-02-03 11:21:14.000000";"37.411";"-8.7679";"111";"188";"72";"1"
"2017-02-03 11:21:16.000000";"37.4106";"-8.76797";"111";"189";"71.7";"1"
"2017-02-03 11:21:18.000000";"37.4103";"-8.76805";"110";"195";"71.4";"1"
"2017-02-03 11:21:20.000000";"37.41";"-8.76823";"110";"209";"74.9";"1"
"2017-02-03 11:21:22.000000";"37.4096";"-8.76852";"109";"221";"77";"0"
"2017-02-03 11:21:24.000000";"37.4094";"-8.76886";"109";"222";"79.2";"0"
"2017-02-03 11:21:26.000000";"37.4091";"-8.76921";"108";"221";"81.1";"0"
"2017-02-03 11:21:28.000000";"37.4088";"-8.76957";"107";"221";"83.2";"1"
"2017-02-03 11:21:30.000000";"37.4085";"-8.76993";"107";"221";"83.7";"1"
"2017-02-03 11:21:32.000000";"37.4081";"-8.7703";"106";"222";"84";"1"
"2017-02-03 11:21:34.000000";"37.4078";"-8.77066";"106";"222";"84.6";"1"
"2017-02-03 11:21:36.000000";"37.4075";"-8.77102";"105";"221";"84.6";"1"
"2017-02-03 11:21:38.000000";"37.4072";"-8.77139";"105";"221";"87.4";"1"
"2017-02-03 11:21:39.000000";"37.4071";"-8.77157";"104";"222";"86.3";"1"
"2017-02-03 11:21:41.000000";"37.4067";"-8.77193";"104";"222";"85.9";"1"
"2017-02-03 11:21:43.000000";"37.4064";"-8.7723";"104";"222";"85.7";"1"
"2017-02-03 11:21:45.000000";"37.4061";"-8.77267";"104";"222";"87";"1"
"2017-02-03 11:21:47.000000";"37.4058";"-8.77304";"104";"221";"86.4";"1"
"2017-02-03 11:21:49.000000";"37.4055";"-8.77341";"105";"222";"87.7";"0"
"2017-02-03 11:21:51.000000";"37.4051";"-8.77379";"105";"221";"90";"1"
"2017-02-03 11:21:53.000000";"37.4048";"-8.77417";"105";"221";"90";"1"
"2017-02-03 11:22:01.000000";"37.4035";"-8.77571";"109";"223";"93.9";"1"
"2017-02-03 11:22:03.000000";"37.4031";"-8.7761";"111";"224";"91.6";"1"
"2017-02-03 11:22:05.000000";"37.4028";"-8.7765";"112";"222";"91.6";"1"
"2017-02-03 11:22:07.000000";"37.4025";"-8.77688";"114";"224";"90.7";"1"
"2017-02-03 11:22:09.000000";"37.4021";"-8.77728";"114";"225";"87.9";"1"
"2017-02-03 11:22:11.000000";"37.4018";"-8.77764";"112";"221";"90.3";"1"
"2017-02-03 11:22:13.000000";"37.4015";"-8.77801";"110";"221";"90.9";"1"
"2017-02-03 11:22:15.000000";"37.4011";"-8.77838";"108";"220";"90.5";"1"
"2017-02-03 11:22:16.000000";"37.4009";"-8.77856";"106";"221";"90.5";"1"
"2017-02-03 11:22:18.000000";"37.4006";"-8.77892";"105";"220";"87.5";"1"
"2017-02-03 11:22:20.000000";"37.4003";"-8.77927";"104";"220";"83.1";"1"
"2017-02-03 11:22:22.000000";"37.4";"-8.77961";"103";"220";"78.6";"0"
"2017-02-03 11:22:24.000000";"37.3997";"-8.77991";"102";"220";"68.8";"0"
"2017-02-03 11:22:26.000000";"37.3994";"-8.78016";"100";"221";"63.3";"0"
"2017-02-03 11:22:28.000000";"37.3992";"-8.78042";"99";"221";"60.2";"0"
"2017-02-03 11:22:30.000000";"37.399";"-8.78065";"98";"220";"55.5";"1"
"2017-02-03 11:22:32.000000";"37.3988";"-8.78086";"98";"220";"54.1";"1"
"2017-02-03 11:22:34.000000";"37.3986";"-8.78108";"98";"220";"53.4";"1"
"2017-02-03 11:22:36.000000";"37.3984";"-8.78128";"98";"219";"49.2";"1"
"2017-02-03 11:22:38.000000";"37.3982";"-8.78146";"98";"220";"38.3";"1"
"2017-02-03 11:22:39.000000";"37.3981";"-8.78158";"99";"221";"25.8";"1"
"2017-02-03 11:22:41.000000";"37.398";"-8.78164";"99";"223";"14.9";"1"
"2017-02-03 11:22:43.000000";"37.398";"-8.78167";"99";"217";"5.7";"1"
"2017-02-03 11:22:45.000000";"37.398";"-8.78168";"99";"217";"0.3";"1"
"2017-02-03 11:22:47.000000";"37.398";"-8.78168";"99";"217";"0.2";"1"
"2017-02-03 11:22:49.000000";"37.398";"-8.78168";"99";"217";"0.3";"1"
"2017-02-03 11:22:51.000000";"37.398";"-8.7817";"99";"211";"7.3";"1"
"2017-02-03 11:22:53.000000";"37.3979";"-8.78173";"100";"213";"11.5";"1"
"2017-02-03 11:22:55.000000";"37.3979";"-8.78179";"100";"218";"17.9";"1"
"2017-02-03 11:22:57.000000";"37.3978";"-8.78186";"100";"219";"16.8";"1"
"2017-02-03 11:23:05.000000";"37.3973";"-8.78225";"102";"215";"44.8";"0"
"2017-02-03 11:23:07.000000";"37.3971";"-8.78241";"104";"214";"43.6";"1"
"2017-02-03 11:23:08.000000";"37.3969";"-8.78256";"105";"213";"40.7";"1"
"2017-02-03 11:23:10.000000";"37.3967";"-8.78271";"106";"211";"44.2";"1"
"2017-02-03 11:23:12.000000";"37.3965";"-8.78288";"107";"210";"51";"1"
"2017-02-03 11:23:14.000000";"37.3963";"-8.78306";"106";"211";"53.2";"1"
"2017-02-03 11:23:16.000000";"37.3962";"-8.78316";"105";"211";"53.9";"1"
"2017-02-03 11:23:18.000000";"37.3959";"-8.78334";"105";"211";"55.3";"1"
"2017-02-03 11:23:20.000000";"37.3957";"-8.78353";"105";"213";"55.4";"1"
"2017-02-03 11:23:22.000000";"37.3955";"-8.78372";"104";"213";"58.1";"1"
"2017-02-03 11:23:24.000000";"37.3952";"-8.78392";"105";"213";"60.8";"1"
"2017-02-03 11:23:26.000000";"37.395";"-8.78413";"104";"212";"61.3";"1"
"2017-02-03 11:23:28.000000";"37.3947";"-8.78434";"105";"212";"60.9";"1"
"2017-02-03 11:23:30.000000";"37.3944";"-8.78455";"105";"212";"60.2";"1"
"2017-02-03 11:23:32.000000";"37.3942";"-8.78475";"105";"213";"57.9";"1"
"2017-02-03 11:23:34.000000";"37.3939";"-8.78495";"106";"212";"57.9";"1"
"2017-02-03 11:23:35.000000";"37.3938";"-8.78505";"106";"212";"57.9";"1"
"2017-02-03 11:23:43.000000";"37.3928";"-8.78588";"110";"215";"67.1";"1"
"2017-02-03 11:23:45.000000";"37.3925";"-8.78611";"112";"215";"62.3";"1"
"2017-02-03 11:23:47.000000";"37.3923";"-8.78633";"115";"214";"56.5";"1"
"2017-02-03 11:23:49.000000";"37.3921";"-8.78654";"117";"216";"56";"1"
"2017-02-03 11:23:51.000000";"37.3918";"-8.78674";"117";"214";"55.7";"1"
"2017-02-03 11:23:53.000000";"37.3916";"-8.78693";"116";"213";"56.2";"1"
"2017-02-03 11:23:55.000000";"37.3913";"-8.78713";"115";"211";"62.4";"1"
"2017-02-03 11:23:57.000000";"37.391";"-8.78734";"114";"212";"67.9";"1"
"2017-02-03 11:23:58.000000";"37.3907";"-8.78758";"114";"213";"73.7";"1"
"2017-02-03 11:24:00.000000";"37.3904";"-8.78783";"114";"209";"78.9";"1"
"2017-02-03 11:24:02.000000";"37.3901";"-8.7881";"115";"214";"79.1";"1"
"2017-02-03 11:24:04.000000";"37.3899";"-8.78824";"116";"214";"78.7";"1"
"2017-02-03 11:24:06.000000";"37.3896";"-8.78854";"115";"215";"81";"1"
"2017-02-03 11:24:08.000000";"37.3892";"-8.78882";"114";"212";"82.6";"1"
"2017-02-03 11:24:10.000000";"37.3889";"-8.7891";"113";"212";"83.3";"1"
"2017-02-03 11:24:12.000000";"37.3885";"-8.78937";"112";"211";"84.9";"1"
"2017-02-03 11:24:14.000000";"37.3881";"-8.78964";"111";"212";"84.3";"0"
"2017-02-03 11:24:16.000000";"37.3878";"-8.78992";"110";"212";"84";"0"
"2017-02-03 11:24:17.000000";"37.3874";"-8.79021";"109";"212";"85";"1"
"2017-02-03 11:24:19.000000";"37.387";"-8.79049";"108";"211";"83.6";"1"
"2017-02-03 11:24:21.000000";"37.3867";"-8.79077";"106";"213";"84";"1"
"2017-02-03 11:24:23.000000";"37.3865";"-8.79091";"105";"212";"84";"1"
"2017-02-03 11:24:25.000000";"37.3862";"-8.79119";"104";"211";"83.9";"1"
"2017-02-03 11:24:27.000000";"37.3858";"-8.79148";"104";"212";"84.2";"1"
"2017-02-03 11:24:29.000000";"37.3854";"-8.79175";"103";"211";"83.4";"1"
"2017-02-03 11:24:31.000000";"37.3851";"-8.79204";"103";"212";"83.1";"1"
"2017-02-03 11:24:33.000000";"37.3847";"-8.79231";"102";"213";"83.9";"1"
"2017-02-03 11:24:35.000000";"37.3844";"-8.79259";"102";"212";"83.1";"1"
"2017-02-03 11:24:37.000000";"37.384";"-8.79287";"102";"212";"83.1";"1"
"2017-02-03 11:24:39.000000";"37.3837";"-8.79316";"102";"212";"82.7";"1"
"2017-02-03 11:24:41.000000";"37.3833";"-8.79344";"102";"212";"82.6";"1"
"2017-02-03 11:24:43.000000";"37.383";"-8.79371";"101";"212";"82.9";"1"
"2017-02-03 11:24:45.000000";"37.3826";"-8.79399";"102";"212";"83.5";"1"
"2017-02-03 11:24:52.000000";"37.3814";"-8.79496";"103";"212";"87.2";"1"
"2017-02-03 11:24:54.000000";"37.381";"-8.79526";"105";"212";"88.5";"1"
"2017-02-03 11:24:56.000000";"37.3807";"-8.79555";"107";"213";"84";"1"
"2017-02-03 11:24:58.000000";"37.3803";"-8.79584";"109";"214";"79.9";"1"
"2017-02-03 11:25:00.000000";"37.38";"-8.79613";"109";"214";"80.9";"1"
"2017-02-03 11:25:02.000000";"37.3796";"-8.7964";"108";"212";"82.8";"1"
"2017-02-03 11:25:04.000000";"37.3793";"-8.79668";"107";"212";"83.5";"1"
"2017-02-03 11:25:06.000000";"37.3789";"-8.79695";"107";"211";"82.8";"1"
"2017-02-03 11:25:08.000000";"37.3786";"-8.79722";"106";"212";"83.4";"1"
"2017-02-03 11:25:10.000000";"37.3782";"-8.7975";"105";"210";"82.8";"1"
"2017-02-03 11:25:12.000000";"37.3779";"-8.79776";"104";"212";"77.5";"1"
"2017-02-03 11:25:14.000000";"37.3776";"-8.798";"103";"213";"67.4";"1"
"2017-02-03 11:25:16.000000";"37.3773";"-8.79823";"102";"213";"61.4";"0"
"2017-02-03 11:25:18.000000";"37.377";"-8.79843";"102";"212";"58";"0"
"2017-02-03 11:25:20.000000";"37.3768";"-8.79863";"101";"212";"57.6";"0"
"2017-02-03 11:25:22.000000";"37.3766";"-8.79882";"101";"212";"56.5";"0"
"2017-02-03 11:25:23.000000";"37.3763";"-8.799";"100";"207";"54.6";"0"
"2017-02-03 11:25:25.000000";"37.3761";"-8.79913";"100";"200";"51.3";"0"
"2017-02-03 11:25:27.000000";"37.3758";"-8.7992";"100";"189";"50.6";"0"
"2017-02-03 11:25:29.000000";"37.3757";"-8.79922";"100";"187";"47.2";"0"
"2017-02-03 11:25:31.000000";"37.3755";"-8.79926";"100";"188";"41";"0"
"2017-02-03 11:25:33.000000";"37.3753";"-8.79928";"100";"188";"37.2";"0"
"2017-02-03 11:25:35.000000";"37.3751";"-8.79931";"100";"187";"40.2";"0"
"2017-02-03 11:25:37.000000";"37.3749";"-8.79934";"100";"187";"43.7";"0"
"2017-02-03 11:25:39.000000";"37.3747";"-8.79937";"101";"187";"39.3";"0"
"2017-02-03 11:25:41.000000";"37.3745";"-8.7994";"101";"191";"37.4";"0"
"2017-02-03 11:25:43.000000";"37.3743";"-8.79944";"101";"191";"38.9";"0"
"2017-02-03 11:25:45.000000";"37.3741";"-8.79947";"101";"187";"40.2";"0"
"2017-02-03 11:25:47.000000";"37.3739";"-8.79951";"101";"188";"41.6";"1"
"2017-02-03 11:25:49.000000";"37.3737";"-8.79953";"100";"186";"40.9";"1"
"2017-02-03 11:25:51.000000";"37.3735";"-8.79955";"100";"186";"38.9";"1"
"2017-02-03 11:25:53.000000";"37.3733";"-8.79958";"100";"188";"36.8";"1"
"2017-02-03 11:26:00.000000";"37.3726";"-8.7997";"100";"189";"44.6";"0"
"2017-02-03 11:26:02.000000";"37.3725";"-8.79972";"100";"187";"44.6";"0"
"2017-02-03 11:26:04.000000";"37.3723";"-8.79976";"102";"188";"40.9";"1"
"2017-02-03 11:26:06.000000";"37.3721";"-8.7998";"103";"188";"37.9";"1"
"2017-02-03 11:26:07.000000";"37.3719";"-8.79981";"104";"184";"42.4";"1"
"2017-02-03 11:26:09.000000";"37.3717";"-8.79985";"104";"188";"41.6";"1"
"2017-02-03 11:26:11.000000";"37.3715";"-8.79989";"104";"190";"44";"1"
"2017-02-03 11:26:13.000000";"37.3713";"-8.79992";"104";"187";"44.6";"1"
"2017-02-03 11:26:14.000000";"37.3711";"-8.79996";"103";"186";"45.3";"1"
"2017-02-03 11:26:16.000000";"37.3709";"-8.79997";"103";"186";"45.2";"1"
"2017-02-03 11:26:18.000000";"37.3707";"-8.80001";"103";"188";"44.5";"1"
"2017-02-03 11:26:20.000000";"37.3705";"-8.80005";"103";"188";"44.9";"1"
"2017-02-03 11:26:21.000000";"37.3703";"-8.80009";"104";"187";"45.4";"1"
"2017-02-03 11:26:23.000000";"37.3702";"-8.8001";"104";"186";"44.4";"1"
"2017-02-03 11:26:25.000000";"37.37";"-8.80014";"104";"188";"45.1";"1"
"2017-02-03 11:26:27.000000";"37.3697";"-8.80018";"105";"187";"45.3";"1"
"2017-02-03 11:26:29.000000";"37.3695";"-8.80021";"105";"187";"46.9";"1"
"2017-02-03 11:26:37.000000";"37.3685";"-8.80038";"103";"187";"50.5";"1"
"2017-02-03 11:26:39.000000";"37.3683";"-8.80042";"104";"187";"50.3";"1"
"2017-02-03 11:26:41.000000";"37.368";"-8.80047";"105";"190";"48.8";"1"
"2017-02-03 11:26:43.000000";"37.3678";"-8.80051";"104";"186";"47";"1"
"2017-02-03 11:26:45.000000";"37.3676";"-8.80053";"102";"183";"46.9";"1"
"2017-02-03 11:26:47.000000";"37.3673";"-8.80058";"101";"187";"48.1";"1"
"2017-02-03 11:26:49.000000";"37.3671";"-8.80062";"98";"186";"48.7";"0"
"2017-02-03 11:26:51.000000";"37.3668";"-8.80066";"96";"185";"50.2";"0"
"2017-02-03 11:26:52.000000";"37.3666";"-8.80068";"95";"184";"53.6";"0"
"2017-02-03 11:26:54.000000";"37.3663";"-8.80071";"93";"183";"56.2";"0"
"2017-02-03 11:26:56.000000";"37.366";"-8.80072";"91";"181";"59.5";"0"
"2017-02-03 11:26:58.000000";"37.3657";"-8.80073";"90";"180";"62.3";"0"
"2017-02-03 11:27:00.000000";"37.3655";"-8.80072";"89";"178";"64.2";"0"
"2017-02-03 11:27:02.000000";"37.3652";"-8.80072";"88";"178";"64.9";"0"
"2017-02-03 11:27:04.000000";"37.3649";"-8.80071";"88";"178";"67.7";"0"
"2017-02-03 11:27:06.000000";"37.3645";"-8.80071";"88";"178";"71";"0"
"2017-02-03 11:27:08.000000";"37.3642";"-8.8007";"87";"178";"73.5";"0"
"2017-02-03 11:27:10.000000";"37.3638";"-8.8007";"87";"179";"72.1";"0"
"2017-02-03 11:27:12.000000";"37.3634";"-8.8007";"87";"179";"72.8";"0"
"2017-02-03 11:27:14.000000";"37.363";"-8.80069";"87";"178";"74.2";"0"
"2017-02-03 11:27:16.000000";"37.3627";"-8.80068";"88";"178";"78.4";"1"
"2017-02-03 11:27:18.000000";"37.3623";"-8.80068";"90";"180";"79.7";"1"
"2017-02-03 11:27:20.000000";"37.3618";"-8.80068";"92";"179";"83.9";"1"
"2017-02-03 11:27:22.000000";"37.3614";"-8.80066";"91";"178";"85.2";"1"
"2017-02-03 11:27:23.000000";"37.361";"-8.80066";"90";"179";"83.7";"1"
"2017-02-03 11:27:25.000000";"37.3608";"-8.80065";"90";"179";"83.8";"1"
"2017-02-03 11:27:27.000000";"37.3604";"-8.80064";"89";"179";"85.3";"0"
"2017-02-03 11:27:29.000000";"37.3599";"-8.80064";"89";"178";"84.1";"0"
"2017-02-03 11:27:31.000000";"37.3595";"-8.80063";"90";"178";"83.7";"0"
"2017-02-03 11:27:33.000000";"37.3591";"-8.80062";"91";"178";"84.5";"1"
"2017-02-03 11:27:47.000000";"37.3562";"-8.8006";"102";"179";"83.5";"1"
"2017-02-03 11:27:49.000000";"37.3558";"-8.8006";"104";"179";"83.5";"1"
"2017-02-03 11:27:51.000000";"37.3554";"-8.80059";"105";"179";"83.6";"1"
"2017-02-03 11:27:53.000000";"37.3549";"-8.80058";"106";"179";"84.2";"1"
"2017-02-03 11:27:55.000000";"37.3545";"-8.80058";"104";"179";"84.1";"1"
"2017-02-03 11:27:57.000000";"37.3541";"-8.80058";"103";"179";"84.1";"1"
"2017-02-03 11:27:59.000000";"37.3537";"-8.80057";"102";"178";"84.8";"1"
"2017-02-03 11:28:01.000000";"37.3533";"-8.80056";"101";"178";"84.8";"1"
"2017-02-03 11:28:03.000000";"37.3528";"-8.80055";"100";"178";"84.6";"1"
"2017-02-03 11:28:04.000000";"37.3526";"-8.80054";"99";"178";"84.5";"1"
"2017-02-03 11:28:06.000000";"37.3522";"-8.80053";"99";"179";"84.2";"1"
"2017-02-03 11:28:08.000000";"37.3518";"-8.80052";"99";"179";"83.9";"1"
"2017-02-03 11:28:10.000000";"37.3514";"-8.80052";"99";"179";"84.1";"0"
"2017-02-03 11:28:12.000000";"37.3509";"-8.80053";"99";"181";"84.2";"1"
"2017-02-03 11:28:14.000000";"37.3505";"-8.80057";"99";"186";"84.8";"1"
"2017-02-03 11:28:16.000000";"37.3501";"-8.80065";"99";"187";"84.3";"1"
"2017-02-03 11:28:18.000000";"37.3497";"-8.80072";"99";"186";"83.7";"1"
"2017-02-03 11:28:20.000000";"37.3493";"-8.80079";"99";"187";"83.9";"0"
"2017-02-03 11:28:22.000000";"37.3489";"-8.80086";"100";"187";"83.3";"0"
"2017-02-03 11:28:24.000000";"37.3485";"-8.80093";"100";"187";"83.8";"1"
"2017-02-03 11:28:26.000000";"37.3481";"-8.80101";"101";"187";"83.8";"1"
"2017-02-03 11:28:28.000000";"37.3477";"-8.80108";"102";"187";"83.3";"1"
"2017-02-03 11:28:29.000000";"37.3472";"-8.80115";"103";"188";"83.5";"1"
"2017-02-03 11:28:31.000000";"37.3468";"-8.80122";"104";"187";"83.5";"1"
"2017-02-03 11:28:33.000000";"37.3464";"-8.8013";"104";"187";"83.1";"1"
"2017-02-03 11:28:35.000000";"37.346";"-8.80137";"105";"187";"82.4";"1"
"2017-02-03 11:28:37.000000";"37.3458";"-8.80141";"106";"188";"83.4";"1"
"2017-02-03 11:28:39.000000";"37.3454";"-8.80149";"107";"188";"83.9";"1"
"2017-02-03 11:28:41.000000";"37.345";"-8.80156";"108";"187";"83";"1"
"2017-02-03 11:28:43.000000";"37.3446";"-8.80163";"109";"189";"85.1";"1"
"2017-02-03 11:28:45.000000";"37.3442";"-8.8017";"110";"187";"82.8";"1"
"2017-02-03 11:28:47.000000";"37.3437";"-8.80176";"110";"186";"81.3";"0"
"2017-02-03 11:28:55.000000";"37.3423";"-8.80151";"116";"155";"65.2";"0"
"2017-02-03 11:28:56.000000";"37.342";"-8.80132";"119";"155";"65.6";"1"
"2017-02-03 11:28:58.000000";"37.3419";"-8.80124";"121";"157";"62.3";"1"
"2017-02-03 11:29:00.000000";"37.3416";"-8.80108";"123";"152";"60.4";"0"
"2017-02-03 11:29:02.000000";"37.3414";"-8.80084";"123";"133";"63.9";"0"
"2017-02-03 11:29:04.000000";"37.3412";"-8.80052";"123";"122";"60.6";"1"
"2017-02-03 11:29:06.000000";"37.341";"-8.80019";"121";"122";"61.6";"0"
"2017-02-03 11:29:08.000000";"37.3409";"-8.79985";"120";"119";"61.7";"0"
"2017-02-03 11:29:10.000000";"37.3408";"-8.79948";"118";"97";"62.7";"1"
"2017-02-03 11:29:12.000000";"37.3408";"-8.79908";"116";"86";"64.3";"1"
"2017-02-03 11:29:14.000000";"37.3408";"-8.79867";"114";"87";"63.1";"1"
"2017-02-03 11:29:16.000000";"37.3409";"-8.79827";"112";"83";"64.3";"1"
"2017-02-03 11:29:17.000000";"37.3409";"-8.79786";"109";"80";"66.3";"1"
"2017-02-03 11:29:19.000000";"37.341";"-8.79745";"107";"83";"65";"0"
"2017-02-03 11:29:21.000000";"37.341";"-8.79706";"105";"89";"60.3";"1"
"2017-02-03 11:29:23.000000";"37.341";"-8.79687";"104";"101";"58.6";"0"
"2017-02-03 11:29:25.000000";"37.3409";"-8.79656";"103";"128";"57.2";"0"
"2017-02-03 11:29:27.000000";"37.3406";"-8.79634";"101";"153";"59.8";"0"
"2017-02-03 11:29:29.000000";"37.3404";"-8.79624";"100";"175";"61.5";"1"
"2017-02-03 11:29:31.000000";"37.34";"-8.79626";"98";"186";"65.2";"1"
"2017-02-03 11:29:33.000000";"37.3397";"-8.79631";"97";"186";"65.8";"1"
"2017-02-03 11:29:35.000000";"37.3394";"-8.79637";"96";"186";"71.7";"1"
"2017-02-03 11:29:37.000000";"37.339";"-8.79642";"94";"185";"74.4";"1"
"2017-02-03 11:29:39.000000";"37.3386";"-8.79646";"93";"184";"73.8";"1"
"2017-02-03 11:29:41.000000";"37.3382";"-8.79648";"92";"181";"74.2";"0"
"2017-02-03 11:29:43.000000";"37.3379";"-8.79648";"91";"178";"72.4";"1"
"2017-02-03 11:29:53.000000";"37.3362";"-8.7956";"89";"149";"78.2";"1"
"2017-02-03 11:29:55.000000";"37.3358";"-8.79541";"90";"154";"69.4";"1"
"2017-02-03 11:29:57.000000";"37.3355";"-8.79521";"92";"154";"74.1";"1"
"2017-02-03 11:29:59.000000";"37.3352";"-8.79502";"92";"154";"70.6";"1"
"2017-02-03 11:30:01.000000";"37.3349";"-8.79482";"91";"153";"73.3";"1"
"2017-02-03 11:30:02.000000";"37.3346";"-8.79462";"88";"153";"73.9";"1"
"2017-02-03 11:30:04.000000";"37.3342";"-8.79441";"86";"152";"73.2";"1"
"2017-02-03 11:30:06.000000";"37.3339";"-8.7942";"83";"151";"74.1";"1"
"2017-02-03 11:30:08.000000";"37.3337";"-8.79408";"82";"150";"74.2";"1"
"2017-02-03 11:30:10.000000";"37.3334";"-8.79384";"80";"145";"75.4";"1"
"2017-02-03 11:30:12.000000";"37.3331";"-8.79357";"78";"144";"76.6";"1"
"2017-02-03 11:30:14.000000";"37.3328";"-8.79331";"77";"152";"79.7";"1"
"2017-02-03 11:30:15.000000";"37.3324";"-8.79312";"75";"162";"77";"1"
"2017-02-03 11:30:17.000000";"37.3321";"-8.79303";"73";"173";"72.7";"1"
"2017-02-03 11:30:19.000000";"37.3317";"-8.79301";"71";"182";"72.1";"1"
"2017-02-03 11:30:21.000000";"37.3315";"-8.79303";"70";"186";"71";"1"
"2017-02-03 11:30:23.000000";"37.3312";"-8.79311";"68";"192";"69.9";"1"
