"ts";"lat";"lon";"value"
"2017-02-03 11:05:41.000000";"37.5193";"-8.74284";"72.7273"
"2017-02-03 11:05:43.000000";"37.5192";"-8.74242";"73.1707"
"2017-02-03 11:05:45.000000";"37.519";"-8.74201";"74.2118"
"2017-02-03 11:05:53.000000";"37.5182";"-8.74032";"103.161"
"2017-02-03 11:05:55.000000";"37.5181";"-8.73987";"113.509"
"2017-02-03 11:05:56.000000";"37.5179";"-8.73945";"118.684"
"2017-02-03 11:05:58.000000";"37.5177";"-8.73903";"129.032"
"2017-02-03 11:06:00.000000";"37.5175";"-8.7386";"131.954"
"2017-02-03 11:06:02.000000";"37.5174";"-8.73837";"134.876"
"2017-02-03 11:06:04.000000";"37.5172";"-8.73791";"137.797"
"2017-02-03 11:06:06.000000";"37.517";"-8.73745";"140.719"
"2017-02-03 11:06:08.000000";"37.5168";"-8.73699";"130.379"
"2017-02-03 11:06:10.000000";"37.5166";"-8.73652";"56.338"
"2017-02-03 11:06:12.000000";"37.5164";"-8.73607";"74.0741"
"2017-02-03 11:06:14.000000";"37.5162";"-8.73561";"77.2201"
"2017-02-03 11:06:16.000000";"37.516";"-8.73516";"74.9064"
"2017-02-03 11:06:18.000000";"37.5158";"-8.7347";"89.5196"
"2017-02-03 11:06:20.000000";"37.5156";"-8.73424";"150.754"
"2017-02-03 11:06:22.000000";"37.5154";"-8.73378";"150"
"2017-02-03 11:06:24.000000";"37.5152";"-8.73332";"73.1707"
"2017-02-03 11:06:25.000000";"37.515";"-8.73287";"72.7273"
"2017-02-03 11:06:27.000000";"37.5149";"-8.73264";"74.4417"
"2017-02-03 11:06:29.000000";"37.5147";"-8.73218";"73.4394"
"2017-02-03 11:06:31.000000";"37.5145";"-8.73171";"73.2601"
"2017-02-03 11:06:33.000000";"37.5143";"-8.73127";"73.1707"
"2017-02-03 11:06:35.000000";"37.5141";"-8.73086";"82.7586"
"2017-02-03 11:06:37.000000";"37.514";"-8.73048";"77.9221"
"2017-02-03 11:06:39.000000";"37.5138";"-8.73015";"153.156"
"2017-02-03 11:06:41.000000";"37.5136";"-8.72986";"122.389"
"2017-02-03 11:06:43.000000";"37.5134";"-8.72958";"91.6223"
"2017-02-03 11:06:45.000000";"37.5132";"-8.7293";"76.1423"
"2017-02-03 11:06:47.000000";"37.513";"-8.729";"74.6138"
"2017-02-03 11:06:49.000000";"37.5128";"-8.72869";"71.7501"
"2017-02-03 11:06:50.000000";"37.5126";"-8.72839";"70.3182"
"2017-02-03 11:06:52.000000";"37.5124";"-8.72804";"69.6924"
"2017-02-03 11:07:00.000000";"37.5121";"-8.72662";"76.1409"
"2017-02-03 11:07:02.000000";"37.5119";"-8.72625";"77.753"
"2017-02-03 11:07:04.000000";"37.5118";"-8.72593";"79.3651"
"2017-02-03 11:07:06.000000";"37.5116";"-8.7257";"82.4358"
"2017-02-03 11:07:08.000000";"37.5114";"-8.72552";"85.5065"
"2017-02-03 11:07:10.000000";"37.5112";"-8.72532";"88.5772"
"2017-02-03 11:07:12.000000";"37.511";"-8.72506";"91.6479"
"2017-02-03 11:07:14.000000";"37.5109";"-8.72475";"94.7186"
"2017-02-03 11:07:16.000000";"37.5108";"-8.72443";"97.7893"
"2017-02-03 11:07:18.000000";"37.5107";"-8.72411";"100.86"
"2017-02-03 11:07:20.000000";"37.5107";"-8.72381";"103.931"
"2017-02-03 11:07:22.000000";"37.5106";"-8.72352";"107.001"
"2017-02-03 11:07:23.000000";"37.5107";"-8.72321";"108.537"
"2017-02-03 11:07:25.000000";"37.5108";"-8.72291";"111.608"
"2017-02-03 11:07:27.000000";"37.5108";"-8.72275";"114.678"
"2017-02-03 11:07:29.000000";"37.5109";"-8.72244";"117.749"
"2017-02-03 11:07:31.000000";"37.511";"-8.72213";"113.422"
"2017-02-03 11:07:33.000000";"37.511";"-8.72179";"82.0793"
"2017-02-03 11:07:35.000000";"37.5109";"-8.72143";"49.8753"
"2017-02-03 11:07:37.000000";"37.5109";"-8.72104";"79.8935"
"2017-02-03 11:07:39.000000";"37.5108";"-8.72066";"66.0066"
"2017-02-03 11:07:41.000000";"37.5108";"-8.72027";"69.1244"
"2017-02-03 11:07:43.000000";"37.5107";"-8.71986";"59.8591"
"2017-02-03 11:07:45.000000";"37.5107";"-8.71944";"72.2426"
"2017-02-03 11:07:47.000000";"37.5106";"-8.71904";"84.6262"
"2017-02-03 11:07:49.000000";"37.5106";"-8.71866";"79.0514"
"2017-02-03 11:07:51.000000";"37.5105";"-8.71832";"82.7586"
"2017-02-03 11:07:53.000000";"37.5104";"-8.71801";"86.8307"
"2017-02-03 11:07:54.000000";"37.5104";"-8.71777";"90.8459"
"2017-02-03 11:07:56.000000";"37.5103";"-8.71759";"98.8763"
"2017-02-03 11:07:58.000000";"37.5103";"-8.71748";"106.907"
"2017-02-03 11:08:00.000000";"37.5102";"-8.71745";"114.937"
"2017-02-03 11:08:02.000000";"37.5101";"-8.71746";"122.968"
"2017-02-03 11:08:04.000000";"37.5101";"-8.71751";"130.998"
"2017-02-03 11:08:11.000000";"37.5097";"-8.71791";"74.6269"
"2017-02-03 11:08:13.000000";"37.5095";"-8.71804";"74.0741"
"2017-02-03 11:08:15.000000";"37.5093";"-8.71822";"99.4807"
"2017-02-03 11:08:17.000000";"37.5092";"-8.71841";"71.599"
"2017-02-03 11:08:19.000000";"37.509";"-8.71863";"74.9064"
"2017-02-03 11:08:21.000000";"37.5088";"-8.7189";"78.4314"
"2017-02-03 11:08:23.000000";"37.5086";"-8.7192";"131.291"
"2017-02-03 11:08:25.000000";"37.5084";"-8.7195";"129.108"
"2017-02-03 11:08:27.000000";"37.5082";"-8.71973";"126.925"
"2017-02-03 11:08:29.000000";"37.5079";"-8.71986";"124.742"
"2017-02-03 11:08:31.000000";"37.5076";"-8.71988";"122.559"
"2017-02-03 11:08:33.000000";"37.5073";"-8.71985";"120.376"
"2017-02-03 11:08:35.000000";"37.507";"-8.7198";"106.952"
"2017-02-03 11:08:37.000000";"37.5067";"-8.71975";"163.934"
"2017-02-03 11:08:39.000000";"37.5064";"-8.7197";"100.671"
"2017-02-03 11:08:40.000000";"37.5061";"-8.71973";"86.0074"
"2017-02-03 11:08:42.000000";"37.5059";"-8.71984";"55.2486"
"2017-02-03 11:08:44.000000";"37.5056";"-8.72006";"135.747"
"2017-02-03 11:08:46.000000";"37.5055";"-8.7202";"139.605"
"2017-02-03 11:08:48.000000";"37.5054";"-8.72048";"143.463"
"2017-02-03 11:08:50.000000";"37.5051";"-8.72069";"147.321"
"2017-02-03 11:08:52.000000";"37.5049";"-8.72079";"151.178"
"2017-02-03 11:08:54.000000";"37.5046";"-8.72078";"155.036"
"2017-02-03 11:08:56.000000";"37.5044";"-8.72068";"158.894"
"2017-02-03 11:08:58.000000";"37.5042";"-8.72047";"162.752"
"2017-02-03 11:09:00.000000";"37.504";"-8.7202";"166.61"
"2017-02-03 11:09:02.000000";"37.5038";"-8.71993";"70.0935"
"2017-02-03 11:09:04.000000";"37.5035";"-8.71968";"146.085"
"2017-02-03 11:09:06.000000";"37.5032";"-8.71943";"123.294"
"2017-02-03 11:09:08.000000";"37.5029";"-8.7192";"100.503"
"2017-02-03 11:09:10.000000";"37.5026";"-8.71897";"85.8369"
"2017-02-03 11:09:12.000000";"37.5024";"-8.71871";"86.6811"
"2017-02-03 11:09:26.000000";"37.5";"-8.71837";"75.1884"
"2017-02-03 11:09:28.000000";"37.4997";"-8.71855";"75"
"2017-02-03 11:09:30.000000";"37.4993";"-8.71874";"78.125"
"2017-02-03 11:09:32.000000";"37.4989";"-8.71892";"84.1216"
"2017-02-03 11:09:34.000000";"37.4986";"-8.71911";"90.1182"
"2017-02-03 11:09:36.000000";"37.4982";"-8.71929";"96.1149"
"2017-02-03 11:09:38.000000";"37.4978";"-8.71947";"102.111"
"2017-02-03 11:09:39.000000";"37.4974";"-8.71966";"105.11"
"2017-02-03 11:09:41.000000";"37.497";"-8.71984";"53.7634"
"2017-02-03 11:09:43.000000";"37.4967";"-8.72005";"50.5051"
"2017-02-03 11:09:45.000000";"37.4963";"-8.72031";"74.7198"
"2017-02-03 11:09:47.000000";"37.4962";"-8.72045";"71.4286"
"2017-02-03 11:09:49.000000";"37.4959";"-8.72076";"67.6994"
"2017-02-03 11:09:51.000000";"37.4956";"-8.72104";"63.9702"
"2017-02-03 11:09:53.000000";"37.4953";"-8.72127";"60.241"
"2017-02-03 11:09:55.000000";"37.495";"-8.7214";"171.92"
"2017-02-03 11:09:57.000000";"37.4947";"-8.72147";"152.525"
"2017-02-03 11:09:59.000000";"37.4943";"-8.72147";"133.13"
"2017-02-03 11:10:01.000000";"37.494";"-8.72143";"113.735"
"2017-02-03 11:10:03.000000";"37.4936";"-8.72139";"94.3396"
"2017-02-03 11:10:05.000000";"37.4932";"-8.72134";"125.261"
"2017-02-03 11:10:07.000000";"37.4929";"-8.72134";"136.986"
"2017-02-03 11:10:09.000000";"37.4925";"-8.72141";"57.2519"
"2017-02-03 11:10:11.000000";"37.4921";"-8.72153";"77.1208"
"2017-02-03 11:10:13.000000";"37.4917";"-8.72167";"101.351"
"2017-02-03 11:10:14.000000";"37.4915";"-8.72173";"64.9351"
"2017-02-03 11:10:22.000000";"37.4899";"-8.72228";"49.3421"
"2017-02-03 11:10:24.000000";"37.4895";"-8.72242";"81.4111"
"2017-02-03 11:10:26.000000";"37.4891";"-8.72256";"81.5217"
"2017-02-03 11:10:28.000000";"37.4887";"-8.7227";"78.637"
"2017-02-03 11:10:30.000000";"37.4883";"-8.72283";"94.4895"
"2017-02-03 11:10:32.000000";"37.4879";"-8.72296";"132.715"
"2017-02-03 11:10:33.000000";"37.4875";"-8.72307";"151.828"
"2017-02-03 11:10:35.000000";"37.4872";"-8.72311";"158.013"
"2017-02-03 11:10:37.000000";"37.4868";"-8.72307";"132.159"
"2017-02-03 11:10:39.000000";"37.4865";"-8.72296";"69.8487"
"2017-02-03 11:10:41.000000";"37.4864";"-8.72288";"116.959"
"2017-02-03 11:10:43.000000";"37.4861";"-8.72268";"88.366"
"2017-02-03 11:10:45.000000";"37.4858";"-8.72247";"74.7198"
"2017-02-03 11:10:47.000000";"37.4855";"-8.72224";"72.6513"
"2017-02-03 11:10:49.000000";"37.4853";"-8.72201";"72.8511"
"2017-02-03 11:10:51.000000";"37.485";"-8.72179";"73.0508"
"2017-02-03 11:10:53.000000";"37.4847";"-8.72162";"73.2506"
"2017-02-03 11:10:55.000000";"37.4844";"-8.7216";"73.4504"
"2017-02-03 11:10:57.000000";"37.484";"-8.72168";"73.6502"
"2017-02-03 11:10:59.000000";"37.4837";"-8.72175";"73.85"
"2017-02-03 11:11:01.000000";"37.4834";"-8.72176";"74.0498"
"2017-02-03 11:11:03.000000";"37.4831";"-8.72172";"74.2495"
"2017-02-03 11:11:05.000000";"37.4827";"-8.72173";"98.5222"
"2017-02-03 11:11:06.000000";"37.4826";"-8.72176";"98.0392"
"2017-02-03 11:11:08.000000";"37.4823";"-8.7219";"136.674"
"2017-02-03 11:11:17.000000";"37.4814";"-8.72344";"69.6864"
"2017-02-03 11:11:19.000000";"37.4813";"-8.72391";"69.4875"
"2017-02-03 11:11:21.000000";"37.4811";"-8.72438";"69.0449"
"2017-02-03 11:11:22.000000";"37.4809";"-8.72486";"69.0449"
"2017-02-03 11:11:24.000000";"37.4808";"-8.72533";"69.2045"
"2017-02-03 11:11:26.000000";"37.4806";"-8.72581";"99.6678"
"2017-02-03 11:11:28.000000";"37.4805";"-8.72605";"74.4417"
"2017-02-03 11:11:30.000000";"37.4804";"-8.72653";"74.0741"
"2017-02-03 11:11:32.000000";"37.4802";"-8.72701";"64.0341"
"2017-02-03 11:11:34.000000";"37.48";"-8.72749";"72.2022"
"2017-02-03 11:11:36.000000";"37.4799";"-8.72799";"71.599"
"2017-02-03 11:11:38.000000";"37.4797";"-8.72848";"73.2601"
"2017-02-03 11:11:40.000000";"37.4795";"-8.72898";"73.6196"
"2017-02-03 11:11:42.000000";"37.4793";"-8.72948";"70.1754"
"2017-02-03 11:11:44.000000";"37.4791";"-8.72998";"71.4286"
"2017-02-03 11:11:46.000000";"37.479";"-8.73048";"73.3496"
"2017-02-03 11:11:47.000000";"37.4788";"-8.73099";"73.7101"
"2017-02-03 11:11:49.000000";"37.4786";"-8.7315";"77.821"
"2017-02-03 11:11:51.000000";"37.4784";"-8.73201";"77.0218"
"2017-02-03 11:11:53.000000";"37.4783";"-8.73226";"71.3436"
"2017-02-03 11:11:55.000000";"37.4782";"-8.73276";"73.0816"
"2017-02-03 11:11:57.000000";"37.478";"-8.73326";"75.2823"
"2017-02-03 11:11:59.000000";"37.4778";"-8.73376";"75.7576"
"2017-02-03 11:12:01.000000";"37.4776";"-8.73425";"67.4916"
"2017-02-03 11:12:03.000000";"37.4775";"-8.73473";"95.3895"
"2017-02-03 11:12:05.000000";"37.4773";"-8.73521";"71.3881"
"2017-02-03 11:12:07.000000";"37.4771";"-8.73569";"71.0059"
"2017-02-03 11:12:14.000000";"37.4765";"-8.73734";"73.0816"
"2017-02-03 11:12:16.000000";"37.4763";"-8.73782";"71.7703"
"2017-02-03 11:12:18.000000";"37.4762";"-8.73832";"71.3436"
"2017-02-03 11:12:20.000000";"37.476";"-8.73882";"68.8863"
"2017-02-03 11:12:22.000000";"37.4759";"-8.73931";"70.1754"
"2017-02-03 11:12:24.000000";"37.4757";"-8.7398";"73.4394"
"2017-02-03 11:12:26.000000";"37.4756";"-8.74029";"73.6196"
"2017-02-03 11:12:28.000000";"37.4754";"-8.74079";"74.2574"
"2017-02-03 11:12:30.000000";"37.4752";"-8.74129";"71.4286"
"2017-02-03 11:12:32.000000";"37.475";"-8.74179";"82.8729"
"2017-02-03 11:12:34.000000";"37.4748";"-8.74228";"91.7949"
"2017-02-03 11:12:35.000000";"37.4746";"-8.74276";"131.004"
"2017-02-03 11:12:37.000000";"37.4744";"-8.74322";"98.8468"
"2017-02-03 11:12:39.000000";"37.4742";"-8.74364";"85.2273"
"2017-02-03 11:12:41.000000";"37.474";"-8.74385";"66.2983"
"2017-02-03 11:12:43.000000";"37.4737";"-8.74423";"45.1807"
"2017-02-03 11:12:45.000000";"37.4734";"-8.74457";"73.3496"
"2017-02-03 11:12:52.000000";"37.4722";"-8.74567";"75.0939"
"2017-02-03 11:12:54.000000";"37.4719";"-8.74599";"74.7198"
"2017-02-03 11:12:56.000000";"37.4715";"-8.7463";"74.4417"
"2017-02-03 11:12:58.000000";"37.4712";"-8.7466";"70.7547"
"2017-02-03 11:13:00.000000";"37.4709";"-8.74691";"73.0816"
"2017-02-03 11:13:02.000000";"37.4706";"-8.74724";"73.2601"
"2017-02-03 11:13:04.000000";"37.4702";"-8.74756";"72.8155"
"2017-02-03 11:13:06.000000";"37.4699";"-8.74788";"74.1656"
"2017-02-03 11:13:08.000000";"37.4695";"-8.74819";"74.0741"
"2017-02-03 11:13:10.000000";"37.4691";"-8.74852";"97.9166"
"2017-02-03 11:13:12.000000";"37.4688";"-8.74884";"74.4417"
"2017-02-03 11:13:14.000000";"37.4684";"-8.74917";"53.3808"
"2017-02-03 11:13:15.000000";"37.4682";"-8.74933";"84.7458"
"2017-02-03 11:13:17.000000";"37.4679";"-8.74965";"76.2389"
"2017-02-03 11:13:19.000000";"37.4675";"-8.74997";"75.8533"
"2017-02-03 11:13:21.000000";"37.4672";"-8.75029";"73.8007"
"2017-02-03 11:13:23.000000";"37.4668";"-8.75061";"73.2601"
"2017-02-03 11:13:25.000000";"37.4665";"-8.75092";"73.1411"
"2017-02-03 11:13:27.000000";"37.4661";"-8.75124";"73.5778"
"2017-02-03 11:13:29.000000";"37.4658";"-8.75156";"108.108"
"2017-02-03 11:13:31.000000";"37.4655";"-8.75187";"71.9424"
"2017-02-03 11:13:33.000000";"37.4651";"-8.7522";"73.5788"
"2017-02-03 11:13:35.000000";"37.4648";"-8.75251";"75.2151"
"2017-02-03 11:13:37.000000";"37.4645";"-8.75282";"76.8515"
"2017-02-03 11:13:38.000000";"37.4641";"-8.75314";"77.6696"
"2017-02-03 11:13:40.000000";"37.4638";"-8.75345";"79.306"
"2017-02-03 11:13:42.000000";"37.4634";"-8.75375";"80.9423"
"2017-02-03 11:13:44.000000";"37.4632";"-8.7539";"82.5786"
"2017-02-03 11:13:46.000000";"37.4629";"-8.7542";"84.215"
"2017-02-03 11:13:48.000000";"37.4626";"-8.7545";"85.8513"
"2017-02-03 11:13:55.000000";"37.4613";"-8.75548";"91.5785"
"2017-02-03 11:13:57.000000";"37.4609";"-8.75571";"93.2148"
"2017-02-03 11:13:59.000000";"37.4605";"-8.75592";"94.8511"
"2017-02-03 11:14:01.000000";"37.4602";"-8.75611";"96.4875"
"2017-02-03 11:14:03.000000";"37.4598";"-8.75629";"98.1238"
"2017-02-03 11:14:05.000000";"37.4594";"-8.75646";"99.7601"
"2017-02-03 11:14:07.000000";"37.459";"-8.75662";"101.396"
"2017-02-03 11:14:09.000000";"37.4586";"-8.7568";"77.4194"
"2017-02-03 11:14:10.000000";"37.4582";"-8.75696";"78.4314"
"2017-02-03 11:14:12.000000";"37.4578";"-8.75714";"77.1208"
"2017-02-03 11:14:14.000000";"37.4574";"-8.75732";"77.0218"
"2017-02-03 11:14:16.000000";"37.457";"-8.75749";"74.3494"
"2017-02-03 11:14:18.000000";"37.4568";"-8.75758";"70.6714"
"2017-02-03 11:14:20.000000";"37.4564";"-8.75775";"70.6714"
"2017-02-03 11:14:22.000000";"37.456";"-8.75792";"70.34"
"2017-02-03 11:14:24.000000";"37.4556";"-8.7581";"72.0288"
"2017-02-03 11:14:26.000000";"37.4552";"-8.75828";"71.9424"
"2017-02-03 11:14:28.000000";"37.4548";"-8.75845";"71.09"
"2017-02-03 11:14:30.000000";"37.4544";"-8.75863";"72.3764"
"2017-02-03 11:14:32.000000";"37.454";"-8.7588";"68.4931"
"2017-02-03 11:14:34.000000";"37.4537";"-8.75898";"45.5927"
"2017-02-03 11:14:36.000000";"37.4533";"-8.75916";"45.0113"
"2017-02-03 11:14:38.000000";"37.4529";"-8.75935";"73.0816"
"2017-02-03 11:14:40.000000";"37.4525";"-8.75953";"69.6864"
"2017-02-03 11:14:41.000000";"37.4521";"-8.75969";"71.3436"
"2017-02-03 11:14:43.000000";"37.4519";"-8.75978";"67.3796"
"2017-02-03 11:14:50.000000";"37.4503";"-8.76046";"71.3436"
"2017-02-03 11:14:52.000000";"37.4499";"-8.76064";"143.885"
"2017-02-03 11:14:54.000000";"37.4495";"-8.76083";"70.7547"
"2017-02-03 11:14:56.000000";"37.4493";"-8.76092";"70.0117"
"2017-02-03 11:14:58.000000";"37.4489";"-8.76112";"63.6267"
"2017-02-03 11:15:00.000000";"37.4486";"-8.7613";"74.2574"
"2017-02-03 11:15:02.000000";"37.4482";"-8.76148";"51.1073"
"2017-02-03 11:15:04.000000";"37.4478";"-8.76163";"176.471"
"2017-02-03 11:15:06.000000";"37.4475";"-8.76174";"102.215"
"2017-02-03 11:15:08.000000";"37.4472";"-8.76175";"55.7621"
"2017-02-03 11:15:10.000000";"37.4468";"-8.76169";"78.9474"
"2017-02-03 11:15:12.000000";"37.4465";"-8.76157";"79.1029"
"2017-02-03 11:15:13.000000";"37.4464";"-8.76148";"78.5245"
"2017-02-03 11:15:15.000000";"37.4461";"-8.76127";"77.3677"
"2017-02-03 11:15:17.000000";"37.4459";"-8.76099";"76.2109"
"2017-02-03 11:15:19.000000";"37.4456";"-8.76067";"75.0542"
"2017-02-03 11:15:21.000000";"37.4454";"-8.76028";"73.8974"
"2017-02-03 11:15:23.000000";"37.4451";"-8.7599";"72.7406"
"2017-02-03 11:15:25.000000";"37.4449";"-8.75949";"71.5838"
"2017-02-03 11:15:27.000000";"37.4446";"-8.75909";"70.427"
"2017-02-03 11:15:29.000000";"37.4443";"-8.75873";"106.762"
"2017-02-03 11:15:31.000000";"37.444";"-8.75841";"120.948"
"2017-02-03 11:15:33.000000";"37.4437";"-8.75808";"135.135"
"2017-02-03 11:15:35.000000";"37.4434";"-8.75774";"102.443"
"2017-02-03 11:15:37.000000";"37.4432";"-8.7574";"92.2764"
"2017-02-03 11:15:39.000000";"37.443";"-8.75711";"82.1094"
"2017-02-03 11:15:41.000000";"37.4427";"-8.75689";"71.9424"
"2017-02-03 11:15:42.000000";"37.4424";"-8.75673";"92.1361"
"2017-02-03 11:15:44.000000";"37.4421";"-8.75668";"132.523"
"2017-02-03 11:15:46.000000";"37.4418";"-8.75679";"172.911"
"2017-02-03 11:15:48.000000";"37.4416";"-8.75688";"135.961"
"2017-02-03 11:15:56.000000";"37.4403";"-8.75723";"87.8188"
"2017-02-03 11:15:58.000000";"37.44";"-8.7571";"109.566"
"2017-02-03 11:15:59.000000";"37.4397";"-8.75688";"120.44"
"2017-02-03 11:16:01.000000";"37.4394";"-8.75665";"142.187"
"2017-02-03 11:16:03.000000";"37.4391";"-8.75645";"163.934"
"2017-02-03 11:16:05.000000";"37.4389";"-8.75634";"168.174"
"2017-02-03 11:16:07.000000";"37.4386";"-8.75614";"172.414"
"2017-02-03 11:16:09.000000";"37.4383";"-8.75602";"158.867"
"2017-02-03 11:16:11.000000";"37.4379";"-8.75599";"145.32"
"2017-02-03 11:16:13.000000";"37.4376";"-8.756";"131.773"
"2017-02-03 11:16:15.000000";"37.4372";"-8.75601";"104.167"
"2017-02-03 11:16:17.000000";"37.4369";"-8.75601";"72.2119"
"2017-02-03 11:16:19.000000";"37.4365";"-8.75603";"71.1811"
"2017-02-03 11:16:21.000000";"37.4362";"-8.75606";"70.1504"
"2017-02-03 11:16:23.000000";"37.4358";"-8.75616";"69.1196"
"2017-02-03 11:16:25.000000";"37.4356";"-8.75632";"68.0889"
"2017-02-03 11:16:26.000000";"37.4353";"-8.75653";"67.5735"
"2017-02-03 11:16:28.000000";"37.4351";"-8.75676";"66.5428"
"2017-02-03 11:16:30.000000";"37.4349";"-8.757";"65.512"
"2017-02-03 11:16:32.000000";"37.4348";"-8.75725";"64.4813"
"2017-02-03 11:16:34.000000";"37.4347";"-8.75736";"95.6938"
"2017-02-03 11:16:36.000000";"37.4346";"-8.75754";"63.0252"
"2017-02-03 11:16:38.000000";"37.4345";"-8.75774";"93.3126"
"2017-02-03 11:16:40.000000";"37.4344";"-8.75797";"71.4286"
"2017-02-03 11:16:42.000000";"37.4342";"-8.75822";"74.0741"
"2017-02-03 11:16:44.000000";"37.4341";"-8.7585";"74.0741"
"2017-02-03 11:16:46.000000";"37.434";"-8.7588";"93.2168"
"2017-02-03 11:16:48.000000";"37.4338";"-8.75913";"127.66"
"2017-02-03 11:16:50.000000";"37.4338";"-8.75948";"127.119"
"2017-02-03 11:16:52.000000";"37.4337";"-8.75986";"92.9686"
"2017-02-03 11:16:54.000000";"37.4338";"-8.76025";"85.0447"
"2017-02-03 11:16:56.000000";"37.4339";"-8.76064";"77.1208"
"2017-02-03 11:16:58.000000";"37.434";"-8.76104";"49.4234"
"2017-02-03 11:17:00.000000";"37.434";"-8.76144";"49.1542"
"2017-02-03 11:17:02.000000";"37.4341";"-8.76184";"77.1208"
"2017-02-03 11:17:04.000000";"37.4343";"-8.76221";"73.1707"
"2017-02-03 11:17:05.000000";"37.4344";"-8.76258";"114.068"
"2017-02-03 11:17:13.000000";"37.4351";"-8.76373";"120.805"
"2017-02-03 11:17:15.000000";"37.4352";"-8.76386";"121.919"
"2017-02-03 11:17:17.000000";"37.4353";"-8.76415";"123.033"
"2017-02-03 11:17:19.000000";"37.4353";"-8.76444";"124.147"
"2017-02-03 11:17:21.000000";"37.4353";"-8.76469";"125.261"
"2017-02-03 11:17:23.000000";"37.4352";"-8.7649";"122.951"
"2017-02-03 11:17:25.000000";"37.435";"-8.76506";"107.669"
"2017-02-03 11:17:27.000000";"37.4348";"-8.76524";"92.3868"
"2017-02-03 11:17:29.000000";"37.4346";"-8.76546";"79.0926"
"2017-02-03 11:17:31.000000";"37.4344";"-8.76569";"71.7703"
"2017-02-03 11:17:33.000000";"37.4342";"-8.76593";"73.4412"
"2017-02-03 11:17:35.000000";"37.4339";"-8.76616";"94.4882"
"2017-02-03 11:17:36.000000";"37.4337";"-8.76636";"93.3126"
"2017-02-03 11:17:38.000000";"37.4336";"-8.76655";"96.6208"
"2017-02-03 11:17:40.000000";"37.4336";"-8.76665";"99.9289"
"2017-02-03 11:17:42.000000";"37.4336";"-8.76686";"103.237"
"2017-02-03 11:17:44.000000";"37.4336";"-8.76708";"106.545"
"2017-02-03 11:17:46.000000";"37.4338";"-8.76732";"109.853"
"2017-02-03 11:17:48.000000";"37.4339";"-8.76758";"113.162"
"2017-02-03 11:17:50.000000";"37.434";"-8.76785";"116.47"
"2017-02-03 11:17:52.000000";"37.4341";"-8.76811";"119.778"
"2017-02-03 11:17:54.000000";"37.4341";"-8.76836";"123.086"
"2017-02-03 11:18:01.000000";"37.4336";"-8.76918";"106.26"
"2017-02-03 11:18:03.000000";"37.4335";"-8.7692";"100.1"
"2017-02-03 11:18:05.000000";"37.4333";"-8.76918";"93.9401"
"2017-02-03 11:18:07.000000";"37.4331";"-8.76912";"87.7801"
"2017-02-03 11:18:09.000000";"37.4328";"-8.76901";"81.6201"
"2017-02-03 11:18:11.000000";"37.4326";"-8.76886";"75.4601"
"2017-02-03 11:18:13.000000";"37.4324";"-8.76862";"69.3001"
"2017-02-03 11:18:15.000000";"37.4322";"-8.76838";"63.1401"
"2017-02-03 11:18:17.000000";"37.432";"-8.76815";"97.7199"
"2017-02-03 11:18:19.000000";"37.4318";"-8.76793";"97.8965"
"2017-02-03 11:18:21.000000";"37.4317";"-8.76773";"98.0732"
"2017-02-03 11:18:23.000000";"37.4315";"-8.76758";"98.2499"
"2017-02-03 11:18:25.000000";"37.4313";"-8.76756";"98.4265"
"2017-02-03 11:18:27.000000";"37.4311";"-8.76763";"98.6032"
"2017-02-03 11:18:29.000000";"37.431";"-8.76781";"98.7799"
"2017-02-03 11:18:31.000000";"37.4311";"-8.76805";"98.9566"
"2017-02-03 11:18:33.000000";"37.4312";"-8.76829";"99.1332"
"2017-02-03 11:18:34.000000";"37.4314";"-8.76851";"99.2215"
"2017-02-03 11:18:36.000000";"37.4315";"-8.76875";"99.3982"
"2017-02-03 11:18:38.000000";"37.4316";"-8.76887";"99.5749"
"2017-02-03 11:18:40.000000";"37.4317";"-8.7691";"99.7516"
"2017-02-03 11:18:42.000000";"37.4317";"-8.76929";"99.9282"
"2017-02-03 11:18:44.000000";"37.4317";"-8.76942";"100.105"
"2017-02-03 11:18:46.000000";"37.4316";"-8.76943";"100.282"
"2017-02-03 11:18:48.000000";"37.4315";"-8.76936";"100.458"
"2017-02-03 11:18:50.000000";"37.4313";"-8.76927";"100.635"
"2017-02-03 11:18:52.000000";"37.4312";"-8.76917";"100.812"
"2017-02-03 11:18:54.000000";"37.4311";"-8.76906";"100.988"
"2017-02-03 11:18:56.000000";"37.4309";"-8.76892";"101.165"
"2017-02-03 11:18:57.000000";"37.4307";"-8.76874";"101.253"
"2017-02-03 11:18:59.000000";"37.4306";"-8.76853";"101.43"
"2017-02-03 11:19:01.000000";"37.4304";"-8.76833";"101.607"
"2017-02-03 11:19:03.000000";"37.4304";"-8.76825";"59.9401"
"2017-02-03 11:19:05.000000";"37.4301";"-8.7681";"143.541"
"2017-02-03 11:19:07.000000";"37.4299";"-8.76794";"78.4314"
"2017-02-03 11:19:09.000000";"37.4296";"-8.7678";"173.913"
"2017-02-03 11:19:11.000000";"37.4294";"-8.76765";"92.4499"
"2017-02-03 11:19:13.000000";"37.4291";"-8.7675";"110.497"
"2017-02-03 11:19:15.000000";"37.4289";"-8.76731";"67.0995"
"2017-02-03 11:19:17.000000";"37.4287";"-8.76707";"67.2202"
